ENODEB_ID,ECELL_ID,LONG_X,LAT_Y
930b285c764e554f338f671864b30d3941935b00,b7de6cd46e855aaec8e28b26d1767e7a738819db,9.20843315124512,45.4453582763672
930b285c764e554f338f671864b30d3941935b00,3821116bcdc789c9d54369ddd58b8e75fafdcb59,9.20843315124512,45.4453582763672
930b285c764e554f338f671864b30d3941935b00,9ed9d0f30e21c0218c987496c433e11dd611c9d2,9.20843315124512,45.4453582763672
930b285c764e554f338f671864b30d3941935b00,9ba7c2a7f2ae3a32003cd92d0ce82fdd734f1d7f,9.20843315124512,45.4453582763672
930b285c764e554f338f671864b30d3941935b00,ce8ca39728288e4065ec86b14e902807327427ff,9.20843315124512,45.4453582763672
930b285c764e554f338f671864b30d3941935b00,a2ad0564b5b5ec9964adfb1e8c45eec1bbec79bb,9.20843315124512,45.4453582763672
6517f7ddc100a4e4a4c476f1eb0597504f6c42dd,9d39b962814d85abe4b39c19689ce8264567a022,9.19266128540039,45.4531326293945
6517f7ddc100a4e4a4c476f1eb0597504f6c42dd,82a89de60017db7efd897c7acc6eb8d3e5834207,9.19266128540039,45.4531326293945
6517f7ddc100a4e4a4c476f1eb0597504f6c42dd,6d20b73e46ce48a5cbf93435c65e9b3d66c94f09,9.19266128540039,45.4531326293945
6517f7ddc100a4e4a4c476f1eb0597504f6c42dd,c895c60f4e8c9740d471bac3c4fb1dfb60141cda,9.19266128540039,45.4531326293945
6517f7ddc100a4e4a4c476f1eb0597504f6c42dd,b3ee7438152e0f701af9d6b6e3c241e8a690a686,9.19266128540039,45.4531326293945
6517f7ddc100a4e4a4c476f1eb0597504f6c42dd,cd1d1f5eb995018e857610b9ad5ac34b895239c7,9.19266128540039,45.4531326293945
b1184e88a14997cf01299b13908568d949a1be53,cdff26a5c4ce73ee8aef8684045e74727f395bf5,9.22701930999756,45.4632301330566
b1184e88a14997cf01299b13908568d949a1be53,01e15165b5683c9f4922e7ffdc82471e479e7779,9.22701930999756,45.4632301330566
b1184e88a14997cf01299b13908568d949a1be53,7acc6c5a9eaca072979d30109d52e4375cdc11f7,9.22701930999756,45.4632301330566
b1184e88a14997cf01299b13908568d949a1be53,c1e1ed607c15b152c12a671433ba2aea3affb8f6,9.22701930999756,45.4632301330566
b1184e88a14997cf01299b13908568d949a1be53,9757298f7f98a971ce7ea7d6784f4fa263f6372c,9.22701930999756,45.4632301330566
b1184e88a14997cf01299b13908568d949a1be53,5286c51e99c54c74de377d20b1849748ddb4f93c,9.22701930999756,45.4632301330566
a39b5e4bc2641c6aebcc4d155f73e9b55ca64a97,48e739cab2b562a4261c530bedfd705b7168d27d,9.20723915100098,45.4634399414063
a39b5e4bc2641c6aebcc4d155f73e9b55ca64a97,ccd8ac7d2acef3b85711912ef1ad067f8cae08a8,9.20723915100098,45.4634399414063
a39b5e4bc2641c6aebcc4d155f73e9b55ca64a97,313035914e7d3368a96bfa7b8ad6ccd001dca8ad,9.20723915100098,45.4634399414063
a39b5e4bc2641c6aebcc4d155f73e9b55ca64a97,b90cf353e184c227e2dcd53d9a9dca820893ac65,9.20723915100098,45.4634399414063
a39b5e4bc2641c6aebcc4d155f73e9b55ca64a97,8e79999d8c40f6224020bb28cb8b64db7ba99182,9.20723915100098,45.4634399414063
a39b5e4bc2641c6aebcc4d155f73e9b55ca64a97,47abee4d4729b5482c237a8e79529b7fb64b7be4,9.20723915100098,45.4634399414063
cf5a53d9c94a2c8f721a80e6b7236d6861601cb0,50e236f00615f0462ea9cd83ebb202d045ee2650,9.23186874389648,45.4419631958008
cf5a53d9c94a2c8f721a80e6b7236d6861601cb0,4406534f512cbb96f31c2582d4e8a8e1412736ef,9.23186874389648,45.4419631958008
cf5a53d9c94a2c8f721a80e6b7236d6861601cb0,4ada19834868ad2bbcdd2047a4680c3b2950e65d,9.23186874389648,45.4419631958008
cf5a53d9c94a2c8f721a80e6b7236d6861601cb0,8a623df1a3bc6a273e19c92fcf09ded9f5ff4a62,9.23186874389648,45.4419631958008
cf5a53d9c94a2c8f721a80e6b7236d6861601cb0,75baaf4e41a619beda8f59caedd9a54ae7f5e687,9.23186874389648,45.4419631958008
cf5a53d9c94a2c8f721a80e6b7236d6861601cb0,e10250e1a9125dc70b9068a0abe9ef3e704762fa,9.23186874389648,45.4419631958008
c7c541c759e66480adc2706463f66def28268cf4,fc6b4fc26a37ba13b9c586e7ac805756b363f273,9.19953918457031,45.4445304870605
c7c541c759e66480adc2706463f66def28268cf4,673e896e13bcc7263837398548e24429aa5239d9,9.19953918457031,45.4445304870605
c7c541c759e66480adc2706463f66def28268cf4,c0bde2be4ad87e9914eff4e1adae2fda98c069a7,9.19953918457031,45.4445304870605
c7c541c759e66480adc2706463f66def28268cf4,3a70463c5be9af6cedd293c5365332ea98826115,9.19953918457031,45.4445304870605
c7c541c759e66480adc2706463f66def28268cf4,bcd85dd189441166ec414209ece304a6bfb9bb1f,9.19953918457031,45.4445304870605
c7c541c759e66480adc2706463f66def28268cf4,539ad4bc288f200d4f81ebdb18aa1aca401c1448,9.19953918457031,45.4445304870605
6c6e77c44a598b0e34a0ff19832137cc24a31db7,6807ba8768ea1c61b922795a02dd6e8c1f5823e1,9.21451091766357,45.4694213867188
6c6e77c44a598b0e34a0ff19832137cc24a31db7,8d22026fa4296af87b0cc18fe624dab8b4380f5f,9.21451091766357,45.4694213867188
6c6e77c44a598b0e34a0ff19832137cc24a31db7,ec23991911b3cfb4ea95872ff7c33f3b94a4ed8c,9.21451091766357,45.4694213867188
6c6e77c44a598b0e34a0ff19832137cc24a31db7,19f1db7780506e3ca6e4510fe9eacea8780b8a57,9.21451091766357,45.4694213867188
6c6e77c44a598b0e34a0ff19832137cc24a31db7,118b2380aa908cf5dbb4dd9a2a7c7a8c01cf3df5,9.21451091766357,45.4694213867188
6c6e77c44a598b0e34a0ff19832137cc24a31db7,bc2ba3b4824e1310be15aebe0662674de81b9d19,9.21451091766357,45.4694213867188
20dc89dfa2970fba49975c8021d729dbb93d9c86,5a6ea208eb7b2dcbf59dc457706b8b04a5a8e1b2,9.19341659545898,45.44482421875
20dc89dfa2970fba49975c8021d729dbb93d9c86,b713a4f2dc59f35a0dfa1e598cf4cf01659bd2e8,9.19341659545898,45.44482421875
20dc89dfa2970fba49975c8021d729dbb93d9c86,b7eed02edd74696bf65d055085787772478961de,9.19341659545898,45.44482421875
20dc89dfa2970fba49975c8021d729dbb93d9c86,54ebd03cfb35c525f14319bf13ec472fd48ff82d,9.19341659545898,45.44482421875
20dc89dfa2970fba49975c8021d729dbb93d9c86,92a9a40e50f92b2225a357de69a69b986bd5b382,9.19341659545898,45.44482421875
20dc89dfa2970fba49975c8021d729dbb93d9c86,acd372b3d24398bf954db544d63325a7de4d0c48,9.19341659545898,45.44482421875
c7c1e614af846633b585281af20148f6c686cde7,b808089d8fbcc800f1b8a5fb7c273789490bc93c,9.19840049743652,45.4664115905762
80284214c4636bf87cf8cbe637d20f3863e73da7,d6985929659e66cb991d3510f8a8a4360fcc344b,9.18808078765869,45.4730186462402
80284214c4636bf87cf8cbe637d20f3863e73da7,5f8a3148481e4ee8565b31520f90edcfd024f509,9.18808078765869,45.4730186462402
80284214c4636bf87cf8cbe637d20f3863e73da7,73c8e0be38037847e2b6048720ee3eb166c4a2e5,9.18808078765869,45.4730186462402
80284214c4636bf87cf8cbe637d20f3863e73da7,103ebf65e2da87be84bd0649de2ffc710497c09d,9.18808078765869,45.4730186462402
80284214c4636bf87cf8cbe637d20f3863e73da7,8c08eab3cf26c513fe75739e4923be8fa45d43d3,9.18808078765869,45.4730186462402
80284214c4636bf87cf8cbe637d20f3863e73da7,154319ff0b20a3b90ef9772a4b9702214e813376,9.18808078765869,45.4730186462402
96dddfedfe3b25bd3f7c874812415624609a8e40,3f7f03f33ec992c24af5c10354296c45f5126f5e,9.18638896942139,45.4692687988281
96dddfedfe3b25bd3f7c874812415624609a8e40,afd0fee77ee983f17791c5f69920f537cda58b12,9.18638896942139,45.4692687988281
96dddfedfe3b25bd3f7c874812415624609a8e40,38b344a8179ca60577578617cfdea109ba746d4e,9.18638896942139,45.4692687988281
96dddfedfe3b25bd3f7c874812415624609a8e40,995f8021f5d91eed39efb1db7ae161a30832d889,9.18638896942139,45.4692687988281
96dddfedfe3b25bd3f7c874812415624609a8e40,05d03c8189d0f8dfa47927724f31d9e87fce87cb,9.18638896942139,45.4692687988281
96dddfedfe3b25bd3f7c874812415624609a8e40,906912a5c69d63eec47176bceed3b0c3211f2248,9.18638896942139,45.4692687988281
40f32a1f1aa8eda96c790da1d0209c956c2d5b21,3e2253d290d617209a8b45e599f377fd89f5b81a,9.21449947357178,45.4103622436523
40f32a1f1aa8eda96c790da1d0209c956c2d5b21,60a1b4db71ecee8b4d210acede66225e9613fd3c,9.21449947357178,45.4103622436523
40f32a1f1aa8eda96c790da1d0209c956c2d5b21,990da217a32dfbeea658a704a2973a5280916cf1,9.21449947357178,45.4103622436523
40f32a1f1aa8eda96c790da1d0209c956c2d5b21,e9cbe11dfc42c5e7311750114bb906d7b332726f,9.21449947357178,45.4103622436523
40f32a1f1aa8eda96c790da1d0209c956c2d5b21,f195117d0c7b0cbe21273f225ab9514baca4a6f1,9.21449947357178,45.4103622436523
40f32a1f1aa8eda96c790da1d0209c956c2d5b21,67f313aaa713cf43008b79f53bc368927941ecdf,9.21449947357178,45.4103622436523
8d2d2335a56f226a565411ed99d360310d9e7e15,fa69f704f4e3d7f5500f1753b50d055d4399cb75,9.18613910675049,45.4859733581543
8d2d2335a56f226a565411ed99d360310d9e7e15,ef3251162be46837946c48e5c90e8e78e1270c5e,9.18613910675049,45.4859733581543
8d2d2335a56f226a565411ed99d360310d9e7e15,a214f77e4e6c5314cc392cb0ac564220409c8701,9.18613910675049,45.4859733581543
8d2d2335a56f226a565411ed99d360310d9e7e15,b3bc21a9c9eec3c349e803a9965d7916357eceb4,9.18613910675049,45.4859733581543
8d2d2335a56f226a565411ed99d360310d9e7e15,8a65aa560728722338585bf90aabb26422649233,9.18613910675049,45.4859733581543
8d2d2335a56f226a565411ed99d360310d9e7e15,c288498fb4aec738bdcad2620bc7543ec0d76bc8,9.18613910675049,45.4859733581543
ec3be51214b8bee227f05650fb96ad8ac1fa3afb,f2d980620a68ef8309deb107b95a483ffbd9ff62,9.14499664306641,45.4770240783691
ec3be51214b8bee227f05650fb96ad8ac1fa3afb,6f16080e90c2aa80194a3f6129f872bd86535fc7,9.14499664306641,45.4770240783691
ec3be51214b8bee227f05650fb96ad8ac1fa3afb,6b3955752f3d41dea9143d2ed7ef73d76dddc38f,9.14499664306641,45.4770240783691
ec3be51214b8bee227f05650fb96ad8ac1fa3afb,5f0d203ce264255879de0fe25f32b66268f97684,9.14499664306641,45.4770240783691
ec3be51214b8bee227f05650fb96ad8ac1fa3afb,f0d64e09f7f63c0638d4926b3938c1144e9fec16,9.14499664306641,45.4770240783691
ec3be51214b8bee227f05650fb96ad8ac1fa3afb,6b253692587f15563a0774536a2ccb1498214136,9.14499664306641,45.4770240783691
793a827444d0ca9ff1563db9d1b6de420e8ddc0b,73a8858b915844496fcd76c1ccb165fff89f223a,9.14816093444824,45.4558601379395
793a827444d0ca9ff1563db9d1b6de420e8ddc0b,011b696f8779395685abaa64cbc1309b1dd27068,9.14816093444824,45.4558601379395
793a827444d0ca9ff1563db9d1b6de420e8ddc0b,be6531585d7b8195d3e54bcd7921d900cab805d3,9.14816093444824,45.4558601379395
793a827444d0ca9ff1563db9d1b6de420e8ddc0b,b75e3ca55876a309c404bb6bcf96000cebef9e05,9.14816093444824,45.4558601379395
793a827444d0ca9ff1563db9d1b6de420e8ddc0b,db0ba726c292dd0623086062d632ad1b1b267fa9,9.14816093444824,45.4558601379395
793a827444d0ca9ff1563db9d1b6de420e8ddc0b,267318d09c8864f3e2e770c771622959bb77e360,9.14816093444824,45.4558601379395
b7b01e7d533e217c462ab383c4e6ac2b2c741e2b,11f31a9a9c81f22577431be62aa91b4f1427d21c,9.19000053405762,45.461669921875
b7b01e7d533e217c462ab383c4e6ac2b2c741e2b,08ffe63e64d3de4caaee34f0846c7d865b2eaea4,9.19000053405762,45.461669921875
b7b01e7d533e217c462ab383c4e6ac2b2c741e2b,553d7b29cfea196b3632c0487f2bd34184046be3,9.19000053405762,45.461669921875
b7b01e7d533e217c462ab383c4e6ac2b2c741e2b,b0c4bd493b84133c3e04254e2e89a89a23507698,9.19000053405762,45.461669921875
b7b01e7d533e217c462ab383c4e6ac2b2c741e2b,384c2ba7378b9be9123f471af0e61e325f058cd9,9.19000053405762,45.461669921875
b7b01e7d533e217c462ab383c4e6ac2b2c741e2b,d7785fcc6c13f4e0d241ab911219ce1b41804bfc,9.19000053405762,45.461669921875
3c8e765c8bf728d7dd366dd9ce9b22f65e4ff169,3f9702663318cda487729ffbe3d7f1f19b89afc2,9.10830593109131,45.5176391601563
3c8e765c8bf728d7dd366dd9ce9b22f65e4ff169,5456850ddffc327d25197334f9360f16209b6990,9.10830593109131,45.5176391601563
3c8e765c8bf728d7dd366dd9ce9b22f65e4ff169,e0a77c68fd0bfbfa3ec7d135986004f3a2587ca3,9.10830593109131,45.5176391601563
aea4d639a085dbe63a3046d06f91a1f9b361dc3e,48fe4e2e92e3cde201f036761df8f00de796ab06,9.09658336639404,45.5217514038086
aea4d639a085dbe63a3046d06f91a1f9b361dc3e,79a6006465b9d89523e9420d4884e72961da5303,9.09658336639404,45.5217514038086
aea4d639a085dbe63a3046d06f91a1f9b361dc3e,db2d0e35f4ff5c5cf55b8d46fa1cfe39040a6cec,9.09658336639404,45.5217514038086
19eea1724677c3711018c3ae1c72bae4d6cd9390,3817fa553e394b4f5013d9693ef0b3b346dbf1f1,9.10005569458008,45.5224990844727
19eea1724677c3711018c3ae1c72bae4d6cd9390,1e15b7622e6f8a46f45fc9c7c0c08c42e3a94298,9.10005569458008,45.5224990844727
19eea1724677c3711018c3ae1c72bae4d6cd9390,e37dade55b615c8be20101f368a4762ca3a0a7a1,9.10005569458008,45.5224990844727
f59d4405e33bdfc0f0d0f6c08b6cb7a9bbedb961,4b3f242f1717db32154180dd9275cb088396e7e0,9.10347270965576,45.5194435119629
f59d4405e33bdfc0f0d0f6c08b6cb7a9bbedb961,97de71f2e4e4178dc4999878a9717d4e0db293af,9.10347270965576,45.5194435119629
f59d4405e33bdfc0f0d0f6c08b6cb7a9bbedb961,6d1372d745b422b3083e8e729ebcad15dd5d27a5,9.10347270965576,45.5194435119629
deb9af04839b20ba03582bf1ca51a88bc53298ed,30b41a8d0c335ead8fc122cfff078739d033f0ea,9.128830909729,45.489429473877
deb9af04839b20ba03582bf1ca51a88bc53298ed,4bd2a919217c5b2d6910cedd7b7f58e5e013ae80,9.128830909729,45.489429473877
deb9af04839b20ba03582bf1ca51a88bc53298ed,2f647e96f462761c25965849b1d1664ee2da7296,9.128830909729,45.489429473877
deb9af04839b20ba03582bf1ca51a88bc53298ed,3d335dc8791cafd8c6f65aa3cb431c1f3efccf39,9.128830909729,45.489429473877
deb9af04839b20ba03582bf1ca51a88bc53298ed,5b7651447cca467d7435d0748b359753bbf0644d,9.128830909729,45.489429473877
deb9af04839b20ba03582bf1ca51a88bc53298ed,f27947dccfa6186dffbc44de85e063376760cff9,9.128830909729,45.489429473877
1e09a459b9b6a408cd2d1b27a2a9a39ae880ebac,ff80b0ec11cb637f228443a5383b2d2e27ed70d3,9.11027812957764,45.5216102600098
1e09a459b9b6a408cd2d1b27a2a9a39ae880ebac,589b19f4debe5f915f8f1e366838d7e3935b8032,9.11027812957764,45.5216102600098
1e09a459b9b6a408cd2d1b27a2a9a39ae880ebac,40849260038dd5fc02a06b79cb100957d724dff3,9.11027812957764,45.5216102600098
e5c7ee46cecf19bc20023e32f0664b6b6a152c15,9c24e289564335f54ba4a34260b06d568c2036c1,9.23938941955566,45.4347801208496
e5c7ee46cecf19bc20023e32f0664b6b6a152c15,dbb85b8c255d632ae27157a09be5144468e52d98,9.23938941955566,45.4347801208496
e5c7ee46cecf19bc20023e32f0664b6b6a152c15,923bde318e89cbf1bdd5c18eb7fe1d38d6b85f28,9.23938941955566,45.4347801208496
e5c7ee46cecf19bc20023e32f0664b6b6a152c15,809fba4bab28c4b27e7de81d7848f14ad21c0e15,9.23938941955566,45.4347801208496
e5c7ee46cecf19bc20023e32f0664b6b6a152c15,33177e12ae61d64bc9c8d09acfb698f5c9f9aaa6,9.23938941955566,45.4347801208496
e5c7ee46cecf19bc20023e32f0664b6b6a152c15,0063174539fcc0af4b81a2dbd6cfa8b16311380f,9.23938941955566,45.4347801208496
c3098a14934921fc469444d70e139fb64774b0e3,80656a18e30c90e96173e4426065df82374127cc,9.14149951934814,45.4577522277832
c3098a14934921fc469444d70e139fb64774b0e3,d77e34dd016e279341ab91ca49fa54a2cd247ea1,9.14149951934814,45.4577522277832
c3098a14934921fc469444d70e139fb64774b0e3,ed92ecf2f4d47466057991fdb866a8f70dcb9480,9.14149951934814,45.4577522277832
